model,prediction,ground truth,1-NED,difflib ratio
google ocr,dsDNA-,dsDNA,0.8333333333333334,0.9090909090909091
google ocr,nspl,nsp1,0.75,0.75
google ocr,nspó,nsp6,0.75,0.75
google ocr,nsp13,nsp13,1.0,1.0
google ocr,ORF3a,ORF3a,1.0,1.0
google ocr,M,M,1.0,1.0
google ocr,ORF7b,ORF7b,1.0,1.0
google ocr,IFNo.3,IFNa/B,0.5,0.5
google ocr,IFNAR,IFNAR,1.0,1.0
google ocr,Jakl/Tyk2,Jak1/Tyk2,0.8888888888888888,0.8888888888888888
google ocr,STATI,STAT1,0.8,0.8
google ocr,STAT2,STAT2,1.0,1.0
google ocr,nspó,nsp6,0.75,0.75
google ocr,nsp13,nsp13,1.0,1.0
google ocr,ORF7a,ORF7a,1.0,1.0
google ocr,ORF7b,ORF7b,1.0,1.0
google ocr,CSARI,C5AR1,0.6,0.6
google ocr,C3AR1,C3AR1,1.0,1.0
google ocr,C3,C3,1.0,1.0
google ocr,FB,FB,1.0,1.0
google ocr,FD,FD,1.0,1.0
google ocr,IgG,IgG,1.0,1.0
google ocr,C1qrs,C1qrs,1.0,1.0
google ocr,MASP3,MASP3,1.0,1.0
google ocr,C2,C2,1.0,1.0
google ocr,C4,C4,1.0,1.0
google ocr,C3,C3,1.0,1.0
google ocr,C3bВЬ,C3bBb,0.6,0.6
google ocr,MBL,MBL,1.0,1.0
google ocr,MASP1/2,MASP1/2,1.0,1.0
google ocr,F2,F2,1.0,1.0
google ocr,FXIII,FXIII,1.0,1.0
google ocr,FXIIIa,FXIIIa,1.0,1.0
google ocr,Fibrinogen-,Fibrinogen,0.9090909090909091,0.9523809523809523
google ocr,"Fibrin
r",Fibrin,0.75,0.8571428571428571
google ocr,C20,C2b,0.6666666666666667,0.6666666666666666
google ocr,C4a,C4a,1.0,1.0
google ocr,C4b2a,C4b2a,1.0,1.0
google ocr,C3a,C3a,1.0,1.0
google ocr,C3b,C3b,1.0,1.0
google ocr,C3a,C3a,1.0,1.0
google ocr,TAKI,TAK1,0.75,0.75
google ocr,TAB2,TAB2,1.0,1.0
google ocr,JNK,JNK,1.0,1.0
google ocr,IKK,IKK,1.0,1.0
google ocr,AP-1,AP-1,1.0,1.0
google ocr,IKB,IkB,0.6666666666666667,0.6666666666666666
google ocr,NFxB,NFkB,0.75,0.75
google ocr,DNA,DNA,1.0,1.0
google ocr,po-IL-13,pro-IL-1B,0.7777777777777778,0.8235294117647058
google ocr,CASP1,CASP1,1.0,1.0
google ocr,IL-1B,IL-1B,1.0,1.0
google ocr,IKKE,IKKe,0.75,0.75
google ocr,TBK1,TBK1,1.0,1.0
google ocr,IRF3,IRF3,1.0,1.0
google ocr,ISG15,ISG15,1.0,1.0
google ocr,nsp13,nsp13,1.0,1.0
google ocr,Edu,nsp3,0.0,0.0
google ocr,IFNa,IFNa,1.0,1.0
google ocr,IFNB,IFNB,1.0,1.0
google ocr,DNA,DNA,1.0,1.0
google ocr,nspó,nsp6,0.75,0.75
google ocr,ORF6,ORF6,1.0,1.0
google ocr,ORF6,ORF6,1.0,1.0
google ocr,IRF9,IRF9,1.0,1.0
google ocr,DNA,DNA,1.0,1.0
google ocr,ADAR,ADAR,1.0,1.0
google ocr,2-SOAS,2-5OAS,0.8333333333333334,0.8333333333333334
google ocr,MxA,MxA,1.0,1.0
google ocr,PKR,PKR,1.0,1.0
google ocr,IL-6,IL-6,1.0,1.0
google ocr,DNA,DNA,1.0,1.0
google ocr,CSARI,C5AR1,0.6,0.6
google ocr,C5,C5,1.0,1.0
google ocr,"C6,7,8,9","C6,7,8,9",1.0,1.0
google ocr,MAC,MAC,1.0,1.0
google ocr,C3AR1,C3AR1,1.0,1.0
google ocr,SELP,SELP,1.0,1.0
google ocr,VWF,VWF,1.0,1.0
google ocr,СЗЫВЫЗЫ,C3bBb3b,0.0,0.0
google ocr,C4b2a3b,C4b2a3b,1.0,1.0
google ocr,NFkB,NFkB,1.0,1.0
google ocr,nspl,nsp1,0.75,0.75
google ocr,40S,40S,1.0,1.0
google ocr,60S,60S,1.0,1.0
google ocr,SO8,80S,0.0,0.3333333333333333
google ocr,DNA,DNA,1.0,1.0
google ocr,TNFC.,TNFa,0.6,0.6666666666666666
google ocr,IL-13,IL-1B,0.8,0.8
google ocr,MMP-3,MMP-3,1.0,1.0
google ocr,MCP-1,MCP-1,1.0,1.0
google ocr,IL-6,IL-6,1.0,1.0
google ocr,IL-12,IL-12,1.0,1.0
google ocr,MMP-1,MMP-1,1.0,1.0
google ocr,IL-8,IL-8,1.0,1.0
google ocr,IL-6,IL-6,1.0,1.0
google ocr,IL-6,IL-6,1.0,1.0
google ocr,IL-2,IL-2,1.0,1.0
google ocr,IL-13,IL-1B,0.8,0.8
google ocr,IL-8,IL-8,1.0,1.0
google ocr,IP-10,IL-10,0.8,0.8
google ocr,IL-12,IL-12,1.0,1.0
google ocr,G-CSF,G-CSF,1.0,1.0
google ocr,GMCSF,GMCSF,1.0,1.0
google ocr,MCP-1,MCP-1,1.0,1.0
google ocr,TNFa,TNFa,1.0,1.0
google ocr,DAMP,DAMP,1.0,1.0
google ocr,TNFa,TNFa,1.0,1.0
google ocr,IL-6,IL-6,1.0,1.0
google ocr,IL-1B,IL-1B,1.0,1.0
google ocr,IL-12,IL-12,1.0,1.0
google ocr,NLRP3,NLRP3,1.0,1.0
google ocr,S,S,1.0,1.0
google ocr,S,S,1.0,1.0
google ocr,N,N,1.0,1.0
google ocr,APC,APC,1.0,1.0
google ocr,Axin,Axin,1.0,1.0
google ocr,GSK-30,GSK-3B,0.8333333333333334,0.8333333333333334
google ocr,B-catenin,B-catenin,1.0,1.0
google ocr,Axin,Axin,1.0,1.0
google ocr,APC,APC,1.0,1.0
google ocr,GSK-38,GSK-3B,0.8333333333333334,0.8333333333333334
google ocr,B-catenin,B-catenin,1.0,1.0
google ocr,PKB/Akt,PKB/Akt,1.0,1.0
google ocr,Bad,Bad,1.0,1.0
google ocr,PI3K,PI3K,1.0,1.0
google ocr,CASP9,CASP9,1.0,1.0
google ocr,K-Ras,K-Ras,1.0,1.0
google ocr,Raf,Raf,1.0,1.0
google ocr,MEK,MEK,1.0,1.0
google ocr,ERK,ERK,1.0,1.0
google ocr,TCF/LEF,TCF/LEF,1.0,1.0
google ocr,Survivin,Survivin,1.0,1.0
google ocr,c-Myc,c-Myc,1.0,1.0
google ocr,CyclinD1,CyclinD1,1.0,1.0
google ocr,c-Jun,c-Jun,1.0,1.0
google ocr,c-Fos,c-Fos,1.0,1.0
google ocr,c-Myc,c-Myc,1.0,1.0
google ocr,DNA,DNA,1.0,1.0
google ocr,CyclinD1,CyclinD1,1.0,1.0
google ocr,RalGDS,RalGDS,1.0,1.0
google ocr,Ral,Ral,1.0,1.0
google ocr,Rac/Rho,Rac/Rho,1.0,1.0
google ocr,JNK,JNK,1.0,1.0
google ocr,CASP3,CASP3,1.0,1.0
google ocr,CASP3,CASP3,1.0,1.0
google ocr,CASP9,CASP9,1.0,1.0
google ocr,APPL,APPL,1.0,1.0
google ocr,Smad2/3,Smad2/3,1.0,1.0
google ocr,Smad4,Smad4,1.0,1.0
google ocr,TGF-B,TGF-B,1.0,1.0
google ocr,DCC,DCC,1.0,1.0
google ocr,TGFBRI,TGFBRI,1.0,1.0
google ocr,TGFBRII,TGFBRII,1.0,1.0
google ocr,TGFB,TGFB,1.0,1.0
google ocr,hMLH1,hMLH1,1.0,1.0
google ocr,hMSH2,hMLH2,0.8,0.8
google ocr,TGFBRI,TGFBRII,0.8571428571428572,0.9230769230769231
google ocr,hMSH3,hMSH3,1.0,1.0
google ocr,hMSH6,hMSH6,1.0,1.0
google ocr,Bax,Bax,1.0,1.0
google ocr,Bcl-2,Bcl-2,1.0,1.0
google ocr,VXON,NOXA,0.0,0.25
google ocr,BAD,BAD,1.0,1.0
google ocr,BIM,BIM,1.0,1.0
google ocr,PUMA,PUMA,1.0,1.0
google ocr,53,p53,0.6666666666666667,0.8
google ocr,p21,p21,1.0,1.0
google ocr,GADD45,GADD45,1.0,1.0
google ocr,Bak,Bak,1.0,1.0
google ocr,Bax,Bax,1.0,1.0
google ocr,p48,p48,1.0,1.0
google ocr,POLK,POLK,1.0,1.0
google ocr,Cyt c,Cyt c,1.0,1.0
google ocr,EGF,EGF,1.0,1.0
google ocr,TGF-α,TGF-a,0.8,0.8
google ocr,ERG,ERG,1.0,1.0
google ocr,AREG,AREG,1.0,1.0
google ocr,EGFR,EGFR,1.0,1.0
google ocr,Grb2,Grb2,1.0,1.0
google ocr,Sos,Sos,1.0,1.0
google ocr,РІЗК,PI3K,0.0,0.0
google ocr,PIP3,PIP3,1.0,1.0
google ocr,Ras,Ras,1.0,1.0
google ocr,Raf,Raf,1.0,1.0
google ocr,PKB/Akt,PKB/Akt,1.0,1.0
google ocr,mTOR,mTOR,1.0,1.0
google ocr,MEK,MEK,1.0,1.0
google ocr,ERK1/2,ERK1/2,1.0,1.0
google ocr,p70S6K,p70S6K,1.0,1.0
google ocr,DNA,DNA,1.0,1.0
google ocr,HIF-c,HIF-a,0.8,0.8
google ocr,HPH,HPH,1.0,1.0
google ocr,VHL,VHL,1.0,1.0
google ocr,Rbx1,Rbx1,1.0,1.0
google ocr,FlorginC,ElonginC,0.75,0.75
google ocr,CUL2,CUL2,1.0,1.0
google ocr,ElonginB,ElonginB,1.0,1.0
google ocr,p300CBF,p300/CBF,0.875,0.9333333333333333
google ocr,HIF-B,HIF-B,1.0,1.0
google ocr,Glut1,Glut1,1.0,1.0
google ocr,VEGF,VEGF,1.0,1.0
google ocr,TGF-B,TGF-B,1.0,1.0
google ocr,PDGF-B,PDGF-B,1.0,1.0
google ocr,TGF-α,TGF-a,0.8,0.8
google ocr,HGF,HGF,1.0,1.0
google ocr,MET,MET,1.0,1.0
google ocr,GAB1,GAB1,1.0,1.0
google ocr,Grb2,Grb2,1.0,1.0
google ocr,SOS,SOS,1.0,1.0
google ocr,Ras,Ras,1.0,1.0
google ocr,Crk,Crk,1.0,1.0
google ocr,SHP2,SHP2,1.0,1.0
google ocr,C3G,C3G,1.0,1.0
google ocr,Raf,Raf,1.0,1.0
google ocr,Rac1,Rac1,1.0,1.0
google ocr,Cdc42,Cdc42,1.0,1.0
google ocr,РІЗК,PI3K,0.0,0.0
google ocr,Rap-1,Rap-1,1.0,1.0
google ocr,MEK,MEK,1.0,1.0
google ocr,PAK,PAK,1.0,1.0
google ocr,ERK,ERK,1.0,1.0
google ocr,Akt,Akt,1.0,1.0
google ocr,Bad,Bad,1.0,1.0
google ocr,Ets1,Ets1,1.0,1.0
google ocr,AP1,AP1,1.0,1.0
google ocr,PRCC,PRCC,1.0,1.0
google ocr,TFE3,TFE3,1.0,1.0
google ocr,p21,p21,1.0,1.0
google ocr,HIF-α,HIF-a,0.8,0.8
google ocr,FH,FH,1.0,1.0
google ocr,HPH,HPH,1.0,1.0
google ocr,BHD,BHD,1.0,1.0
google ocr,VHL,VHL,1.0,1.0
google ocr,ElonginC,ElonginC,1.0,1.0
google ocr,ElorginB,ElonginB,0.875,0.875
google ocr,Rbx1,Rbx1,1.0,1.0
google ocr,CUL2,CUL2,1.0,1.0
google ocr,p300CBF,p300/CBF,0.875,0.9333333333333333
google ocr,HIF-B,HIF-B,1.0,1.0
google ocr,Glut1,Glut1,1.0,1.0
google ocr,VEGF,VEGF,1.0,1.0
google ocr,TGF-B,TGF-B,1.0,1.0
google ocr,PDGF-B,PDGF-B,1.0,1.0
google ocr,TGF-α,TGF-a,0.8,0.8
google ocr,VEGF,VEGF,1.0,1.0
google ocr,TGF-B:,TGF-B,0.8333333333333334,0.9090909090909091
google ocr,ITGA,ITGA,1.0,1.0
google ocr,ITGB,ITGB,1.0,1.0
google ocr,SGCD,SGCD,1.0,1.0
google ocr,SGCG,SGCG,1.0,1.0
google ocr,SGCA,SGCA,1.0,1.0
google ocr,SGCB,SGCB,1.0,1.0
google ocr,B-DAG,B-DAG,1.0,1.0
google ocr,c-DAG,a-DAG,0.8,0.8
google ocr,Laminin,Laminin,1.0,1.0
google ocr,Desmin,Desmin,1.0,1.0
google ocr,ACTG1,ACTG1,1.0,1.0
google ocr,DMD,DMD,1.0,1.0
google ocr,ACTG1,ACTG1,1.0,1.0
google ocr,DHPR,DHPR,1.0,1.0
google ocr,IgG,IgG,1.0,1.0
google ocr,31AR,B1AR,0.75,0.75
google ocr,NCX,NCX,1.0,1.0
google ocr,Gs,Gs,1.0,1.0
google ocr,AC,AC,1.0,1.0
google ocr,PKA,PKA,1.0,1.0
google ocr,RyR,RyR,1.0,1.0
google ocr,PLN,PLN,1.0,1.0
google ocr,SERCA2a,SERCA2a,1.0,1.0
google ocr,Titin,Titin,1.0,1.0
google ocr,TnT,TnT,1.0,1.0
google ocr,MYBPC,MYBPC,1.0,1.0
google ocr,TnC,TnC,1.0,1.0
google ocr,Tnl,TnI,0.6666666666666667,0.6666666666666666
google ocr,MYL3,MYL3,1.0,1.0
google ocr,MYL2,MYL2,1.0,1.0
google ocr,MYH6/7,MYH6/7,1.0,1.0
google ocr,ACTC1,ACTC1,1.0,1.0
google ocr,ΤΡΜ,TPM,0.0,0.0
google ocr,LaminAC,LaminA/C,0.875,0.9333333333333333
google ocr,Desmin,Desmin,1.0,1.0
google ocr,Emerin,Emerin,1.0,1.0
google ocr,TNF-α,TNF-a,0.8,0.8
google ocr,TGF-B,TNF-B,0.8,0.8
google ocr,IGF-1,IGF-1,1.0,1.0
google ocr,Ang-II,Ang-II,1.0,1.0
